id,nombre,tipo1,tipo2,peso,altura,hp,at,def,spa,spdf,spd,imagen
727,incineroar,fire,dark,830,18,95,115,90,80,90,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/727.png
728,popplio,water,null,75,4,50,54,54,66,56,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/728.png
729,brionne,water,null,175,6,60,69,69,91,81,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/729.png
730,primarina,water,fairy,440,18,80,74,74,126,116,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/730.png
731,pikipek,normal,flying,12,3,35,75,30,30,30,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/731.png
732,trumbeak,normal,flying,148,6,55,85,50,40,50,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/732.png
733,toucannon,normal,flying,260,11,80,120,75,75,75,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/733.png
734,yungoos,normal,null,60,4,48,70,30,30,30,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/734.png
735,gumshoos,normal,null,142,7,88,110,60,55,60,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/735.png
736,grubbin,bug,null,44,4,47,62,45,55,45,46,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/736.png
737,charjabug,bug,electric,105,5,57,82,95,55,75,36,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/737.png
738,vikavolt,bug,electric,450,15,77,70,90,145,75,43,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/738.png
739,crabrawler,fighting,null,70,6,47,82,57,42,47,63,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/739.png
740,crabominable,fighting,ice,1800,17,97,132,77,62,67,43,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/740.png
741,oricorio-baile,fire,flying,34,6,75,70,70,98,70,93,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/741.png
742,cutiefly,bug,fairy,2,1,40,45,40,55,40,84,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/742.png
743,ribombee,bug,fairy,5,2,60,55,60,95,70,124,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/743.png
744,rockruff,rock,null,92,5,45,65,40,30,40,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/744.png
745,lycanroc-midday,rock,null,250,8,75,115,65,55,65,112,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/745.png
746,wishiwashi-solo,water,null,3,2,45,20,20,25,25,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/746.png
747,mareanie,poison,water,80,4,50,53,62,43,52,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/747.png
748,toxapex,poison,water,145,7,50,63,152,53,142,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/748.png
749,mudbray,ground,null,1100,10,70,100,70,45,55,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/749.png
750,mudsdale,ground,null,9200,25,100,125,100,55,85,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/750.png
751,dewpider,water,bug,40,3,38,40,52,40,72,27,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/751.png
752,araquanid,water,bug,820,18,68,70,92,50,132,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/752.png
753,fomantis,grass,null,15,3,40,55,35,50,35,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/753.png
754,lurantis,grass,null,185,9,70,105,90,80,90,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/754.png
755,morelull,grass,fairy,15,2,40,35,55,65,75,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/755.png
756,shiinotic,grass,fairy,115,10,60,45,80,90,100,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/756.png
757,salandit,poison,fire,48,6,48,44,40,71,40,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/757.png
758,salazzle,poison,fire,222,12,68,64,60,111,60,117,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/758.png
759,stufful,normal,fighting,68,5,70,75,50,45,50,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/759.png
760,bewear,normal,fighting,1350,21,120,125,80,55,60,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/760.png
761,bounsweet,grass,null,32,3,42,30,38,30,38,32,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/761.png
762,steenee,grass,null,82,7,52,40,48,40,48,62,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/762.png
763,tsareena,grass,null,214,12,72,120,98,50,98,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/763.png
764,comfey,fairy,null,3,1,51,52,90,82,110,100,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/764.png
765,oranguru,normal,psychic,760,15,90,60,80,90,110,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/765.png
766,passimian,fighting,null,828,20,100,120,90,40,60,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/766.png
767,wimpod,bug,water,120,5,25,35,40,20,30,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/767.png
768,golisopod,bug,water,1080,20,75,125,140,60,90,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/768.png
769,sandygast,ghost,ground,700,5,55,55,80,70,45,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/769.png
770,palossand,ghost,ground,2500,13,85,75,110,100,75,35,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/770.png
771,pyukumuku,water,null,12,3,55,60,130,30,130,5,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/771.png
772,type-null,normal,null,1205,19,95,95,95,95,95,59,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/772.png
773,silvally,normal,null,1005,23,95,95,95,95,95,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/773.png
774,minior-red-meteor,rock,flying,400,3,60,60,100,60,100,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/774.png
775,komala,normal,null,199,4,65,115,65,75,95,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/775.png
776,turtonator,fire,dragon,2120,20,60,78,135,91,85,36,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/776.png
777,togedemaru,electric,steel,33,3,65,98,63,40,73,96,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/777.png
778,mimikyu-disguised,ghost,fairy,7,2,55,90,80,50,105,96,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/778.png
779,bruxish,water,psychic,190,9,68,105,70,70,70,92,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/779.png
780,drampa,normal,dragon,1850,30,78,60,85,135,91,36,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/780.png
781,dhelmise,ghost,grass,2100,39,70,131,100,86,90,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/781.png
782,jangmo-o,dragon,null,297,6,45,55,65,45,45,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/782.png
783,hakamo-o,dragon,fighting,470,12,55,75,90,65,70,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/783.png
784,kommo-o,dragon,fighting,782,16,75,110,125,100,105,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/784.png
785,tapu-koko,electric,fairy,205,18,70,115,85,95,75,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/785.png
786,tapu-lele,psychic,fairy,186,12,70,85,75,130,115,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/786.png
787,tapu-bulu,grass,fairy,455,19,70,130,115,85,95,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/787.png
788,tapu-fini,water,fairy,212,13,70,75,115,95,130,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/788.png
789,cosmog,psychic,null,1,2,43,29,31,29,31,37,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/789.png
790,cosmoem,psychic,null,9999,1,43,29,131,29,131,37,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/790.png
791,solgaleo,psychic,steel,2300,34,137,137,107,113,89,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/791.png
792,lunala,psychic,ghost,1200,40,137,113,89,137,107,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/792.png
793,nihilego,rock,poison,555,12,109,53,47,127,131,103,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/793.png
794,buzzwole,bug,fighting,3336,24,107,139,139,53,53,79,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/794.png
795,pheromosa,bug,fighting,250,18,71,137,37,137,37,151,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/795.png
796,xurkitree,electric,null,1000,38,83,89,71,173,71,83,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/796.png
797,celesteela,steel,flying,9999,92,97,101,103,107,101,61,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/797.png
798,kartana,grass,steel,1,3,59,181,131,59,31,109,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/798.png
799,guzzlord,dark,dragon,8880,55,223,101,53,97,53,43,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/799.png
800,necrozma,psychic,null,2300,24,97,107,101,127,89,79,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/800.png
801,magearna,steel,fairy,805,10,80,95,115,130,115,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/801.png
802,marshadow,fighting,ghost,222,7,90,125,80,90,90,125,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/802.png
803,poipole,poison,null,18,6,67,73,67,73,67,73,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/803.png
804,naganadel,poison,dragon,1500,36,73,73,73,127,73,121,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/804.png
805,stakataka,rock,steel,8200,55,61,131,211,53,101,13,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/805.png
806,blacephalon,fire,ghost,130,18,53,127,53,151,79,107,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/806.png
807,zeraora,electric,null,445,15,88,112,75,102,80,143,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/807.png
808,meltan,steel,null,80,2,46,65,65,55,35,34,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/808.png
809,melmetal,steel,null,8000,25,135,143,143,80,65,34,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/809.png
810,grookey,grass,null,50,3,50,65,50,40,40,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/810.png
811,thwackey,grass,null,140,7,70,85,70,55,60,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/811.png
812,rillaboom,grass,null,900,21,100,125,90,60,70,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/812.png
813,scorbunny,fire,null,45,3,50,71,40,40,40,69,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/813.png
814,raboot,fire,null,90,6,65,86,60,55,60,94,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/814.png
815,cinderace,fire,null,330,14,80,116,75,65,75,119,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/815.png
816,sobble,water,null,40,3,50,40,40,70,40,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/816.png
817,drizzile,water,null,115,7,65,60,55,95,55,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/817.png
818,inteleon,water,null,452,19,70,85,65,125,65,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/818.png
819,skwovet,normal,null,25,3,70,55,55,35,35,25,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/819.png
820,greedent,normal,null,60,6,120,95,95,55,75,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/820.png
821,rookidee,flying,null,18,2,38,47,35,33,35,57,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/821.png
822,corvisquire,flying,null,160,8,68,67,55,43,55,77,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/822.png
823,corviknight,flying,steel,750,22,98,87,105,53,85,67,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/823.png
824,blipbug,bug,null,80,4,25,20,20,25,45,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/824.png
825,dottler,bug,psychic,195,4,50,35,80,50,90,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/825.png
826,orbeetle,bug,psychic,408,4,60,45,110,80,120,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/826.png
827,nickit,dark,null,89,6,40,28,28,47,52,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/827.png
828,thievul,dark,null,199,12,70,58,58,87,92,90,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/828.png
829,gossifleur,grass,null,22,4,40,40,60,40,60,10,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/829.png
830,eldegoss,grass,null,25,5,60,50,90,80,120,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/830.png
831,wooloo,normal,null,60,6,42,40,55,40,45,48,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/831.png
832,dubwool,normal,null,430,13,72,80,100,60,90,88,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/832.png
833,chewtle,water,null,85,3,50,64,50,38,38,44,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/833.png
834,drednaw,water,rock,1155,10,90,115,90,48,68,74,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/834.png
835,yamper,electric,null,135,3,59,45,50,40,50,26,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/835.png
836,boltund,electric,null,340,10,69,90,60,90,60,121,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/836.png
837,rolycoly,rock,null,120,3,30,40,50,40,50,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/837.png
838,carkol,rock,fire,780,11,80,60,90,60,70,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/838.png
839,coalossal,rock,fire,3105,28,110,80,120,80,90,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/839.png
840,applin,grass,dragon,5,2,40,40,80,40,40,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/840.png
841,flapple,grass,dragon,10,3,70,110,80,95,60,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/841.png
842,appletun,grass,dragon,130,4,110,85,80,100,80,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/842.png
843,silicobra,ground,null,76,22,52,57,75,35,50,46,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/843.png
844,sandaconda,ground,null,655,38,72,107,125,65,70,71,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/844.png
845,cramorant,flying,water,180,8,70,85,55,85,95,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/845.png
846,arrokuda,water,null,10,5,41,63,40,40,30,66,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/846.png
847,barraskewda,water,null,300,13,61,123,60,60,50,136,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/847.png
848,toxel,electric,poison,110,4,40,38,35,54,35,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/848.png
849,toxtricity-amped,electric,poison,400,16,75,98,70,114,70,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/849.png
850,sizzlipede,fire,bug,10,7,50,65,45,50,50,45,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/850.png
851,centiskorch,fire,bug,1200,30,100,115,65,90,90,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/851.png
852,clobbopus,fighting,null,40,6,50,68,60,50,50,32,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/852.png
853,grapploct,fighting,null,390,16,80,118,90,70,80,42,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/853.png
854,sinistea,ghost,null,2,1,40,45,45,74,54,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/854.png
855,polteageist,ghost,null,4,2,60,65,65,134,114,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/855.png
856,hatenna,psychic,null,34,4,42,30,45,56,53,39,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/856.png
857,hattrem,psychic,null,48,6,57,40,65,86,73,49,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/857.png
858,hatterene,psychic,fairy,51,21,57,90,95,136,103,29,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/858.png
859,impidimp,dark,fairy,55,4,45,45,30,55,40,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/859.png
860,morgrem,dark,fairy,125,8,65,60,45,75,55,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/860.png
861,grimmsnarl,dark,fairy,610,15,95,120,65,95,75,60,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/861.png
862,obstagoon,dark,normal,460,16,93,90,101,60,81,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/862.png
863,perrserker,steel,null,280,8,70,110,100,50,60,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/863.png
864,cursola,ghost,null,4,10,60,95,50,145,130,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/864.png
865,sirfetchd,fighting,null,1170,8,62,135,95,68,82,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/865.png
866,mr-rime,ice,psychic,582,15,80,85,75,110,100,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/866.png
867,runerigus,ground,ghost,666,16,58,95,145,50,105,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/867.png
868,milcery,fairy,null,3,2,45,40,40,50,61,34,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/868.png
869,alcremie,fairy,null,5,3,65,60,75,110,121,64,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/869.png
870,falinks,fighting,null,620,30,65,100,100,70,60,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/870.png
871,pincurchin,electric,null,10,3,48,101,95,91,85,15,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/871.png
872,snom,ice,bug,38,3,30,25,35,45,30,20,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/872.png
873,frosmoth,ice,bug,420,13,70,65,60,125,90,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/873.png
874,stonjourner,rock,null,5200,25,100,125,135,20,20,70,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/874.png
875,eiscue-ice,ice,null,890,14,75,80,110,65,90,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/875.png
876,indeedee-male,psychic,normal,280,9,60,65,55,105,95,95,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/876.png
877,morpeko-full-belly,electric,dark,30,3,58,95,58,70,58,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/877.png
878,cufant,steel,null,1000,12,72,80,49,40,49,40,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/878.png
879,copperajah,steel,null,6500,30,122,130,69,80,69,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/879.png
880,dracozolt,electric,dragon,1900,18,90,100,90,80,70,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/880.png
881,arctozolt,electric,ice,1500,23,90,100,90,90,80,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/881.png
882,dracovish,water,dragon,2150,23,90,90,100,70,80,75,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/882.png
883,arctovish,water,ice,1750,20,90,90,100,80,90,55,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/883.png
884,duraludon,steel,dragon,400,18,70,95,115,120,50,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/884.png
885,dreepy,dragon,ghost,20,5,28,60,30,40,30,82,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/885.png
886,drakloak,dragon,ghost,110,14,68,80,50,60,50,102,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/886.png
887,dragapult,dragon,ghost,500,30,88,120,75,100,75,142,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/887.png
888,zacian,fairy,null,1100,28,92,120,115,80,115,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/888.png
889,zamazenta,fighting,null,2100,29,92,120,115,80,115,138,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/889.png
890,eternatus,poison,dragon,9500,200,140,85,95,145,95,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/890.png
891,kubfu,fighting,null,120,6,60,90,60,53,50,72,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/891.png
892,urshifu-single-strike,fighting,dark,1050,19,100,130,100,63,60,97,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/892.png
893,zarude,dark,grass,700,18,105,120,105,70,95,105,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/893.png
894,regieleki,electric,null,1450,12,80,100,50,100,50,200,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/894.png
895,regidrago,dragon,null,2000,21,200,100,50,100,50,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/895.png
896,glastrier,ice,null,8000,22,100,145,130,65,110,30,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/896.png
897,spectrier,ghost,null,445,20,100,65,60,145,80,130,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/897.png
898,calyrex,psychic,grass,77,11,100,80,80,80,80,80,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/898.png
899,wyrdeer,normal,psychic,951,18,103,105,72,105,75,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/899.png
900,kleavor,bug,rock,890,18,70,135,95,45,70,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/900.png
901,ursaluna,ground,normal,2900,24,130,140,105,45,80,50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/901.png
902,basculegion-male,water,ghost,1100,30,120,112,65,80,75,78,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/902.png
903,sneasler,fighting,poison,430,13,80,130,60,40,80,120,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/903.png
904,overqwil,dark,poison,605,25,85,115,95,65,65,85,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/904.png
905,enamorus-incarnate,fairy,flying,480,16,74,115,70,135,80,106,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/905.png
906,sprigatito,grass,null,41,4,40,61,54,45,45,65,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/906.png
